date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2024-04-06 22:53:14.631000+00:00,11654948,68402.15,69007.53,68286.33,69000.01,1394.0060799999446,945.773560000007,76509,95704459.7694473
2024-04-06 23:09:07.458000+00:00,11721998,69000.01,69587.6,68958.01,69557.47,1394.0136100000268,913.671370000026,67050,96421897.75312196
2024-04-06 23:43:19.552000+00:00,11783395,69557.47,69692.0,69025.98,69109.97,1394.1016700001364,751.8813499999732,61397,96764607.29588787
2024-04-07 01:22:40.092000+00:00,11871981,69109.97,69507.76,68800.0,69494.77,1394.053230000025,715.9358000000146,88586,96268810.98391864
2024-04-07 02:10:06.909000+00:00,11925610,69494.77,69699.0,69318.0,69699.0,1394.1410700000529,812.5812299999836,53629,96911774.6502353
2024-04-07 03:31:05.403000+00:00,11997931,69699.0,69777.0,69250.0,69421.82,1394.1464800001231,680.0643899999704,72321,96832383.68663932
2024-04-07 05:47:32.431000+00:00,12097289,69421.81,69510.0,69053.97,69381.08,1394.0173000002262,650.5661699999507,99358,96620674.9107986
2024-04-07 08:05:24.704000+00:00,12194902,69381.08,69482.44,69110.81,69468.77,1394.0161900000626,784.8463299999743,97613,96626306.17022672
2024-04-07 09:57:48.092000+00:00,12270253,69468.77,69555.0,69199.01,69269.99,1394.0361300001755,585.2007899999487,75351,96782292.74327733
2024-04-07 12:48:29.679000+00:00,12373871,69269.99,69495.15,69200.0,69347.65,1394.1468700002424,679.5747299999963,103618,96649365.21946612
2024-04-07 14:46:00.789000+00:00,12459278,69348.52,69550.0,69220.0,69470.75,1394.052230000136,748.5671300000048,85407,96709311.77216598
2024-04-07 15:41:36.373000+00:00,12539479,69470.61,69886.03,69360.44,69500.49,1394.441610000105,796.70581,80201,97130786.82897408
2024-04-07 16:20:06.816000+00:00,12605742,69500.7,70140.0,69402.0,70126.0,1394.097090000059,911.3687600000104,66263,97351284.53788266
2024-04-07 16:48:07.333000+00:00,12665023,70126.0,70326.29,69901.0,70241.5,1394.0702700000686,800.4017400000045,59281,97765505.85763855
2024-04-07 18:00:01.123000+00:00,12743736,70241.51,70268.0,69658.19,69798.01,1394.3808100000997,688.0814799999721,78713,97501970.34085733
2024-04-07 19:30:53.199000+00:00,12830005,69798.01,69828.0,69234.14,69452.0,1394.0868200001098,664.8064199999803,86269,96832546.3428638
